order_id,order_date,customer_id,product_id,quantity,unit_price,discount,sales,profit
O03672,2025-03-09,C0598,P023,1,69.97,0.15,59.47,-823.62
O03673,2024-05-27,C0590,P013,6,485.0,0.15,2473.5,-24.48
O03674,2025-12-24,C0378,P041,2,256.22,0.0,512.44,-205.04
O03675,2024-04-06,C0079,P047,5,272.32,0.0,1361.6,-1233.6
O03676,2025-11-23,C0580,P040,1,56.66,0.1,50.99,-227.26
O03677,2025-05-03,C0647,P034,1,1165.94,0.0,1165.94,708.79
O03678,2024-03-18,C0409,P001,7,546.74,0.1,3444.46,-1875.75
O03679,2024-02-12,C0074,P039,5,240.05,0.0,1200.25,-3195.3
O03680,2024-10-16,C0571,P038,1,646.25,0.15,549.31,192.31
O03681,2024-09-04,C0737,P025,1,416.82,0.1,375.14,234.54
O03682,2024-08-18,C0180,P015,4,720.35,0.05,2737.33,808.97
O03683,2025-01-21,C0128,P059,5,66.68,0.0,333.4,-893.95
O03684,2024-04-04,C0592,P023,3,69.97,0.2,167.93,-2481.34
O03685,2024-04-04,C0266,P017,7,517.11,0.1,3257.79,1039.49
O03686,2025-05-22,C0573,P043,5,330.9,0.1,1489.05,-1563.85
O03687,2025-12-24,C0563,P029,5,580.35,0.1,2611.58,-1790.72
O03688,2024-07-19,C0214,P034,3,1165.94,0.0,3497.82,2126.37
O03689,2025-11-12,C0034,P039,5,240.05,0.0,1200.25,-3195.3
O03690,2024-09-09,C0445,P023,7,69.97,0.0,489.79,-5691.84
O03691,2024-09-02,C0327,P010,1,460.99,0.1,414.89,-141.91
O03692,2024-03-07,C0685,P011,6,148.23,0.05,844.91,-2693.23
O03693,2024-11-05,C0287,P057,7,743.47,0.0,5204.29,4025.91
O03694,2024-12-30,C0200,P031,4,333.66,0.2,1067.71,-2337.97
O03695,2025-04-30,C0689,P026,6,39.15,0.0,234.9,-5099.16
O03696,2024-04-25,C0589,P020,3,921.34,0.1,2487.62,851.96
O03697,2024-05-17,C0495,P044,2,431.66,0.05,820.15,167.87
O03698,2024-11-11,C0764,P055,6,212.17,0.0,1273.02,-610.8
O03699,2024-02-20,C0627,P047,3,272.32,0.0,816.96,-740.16
O03700,2024-04-14,C0693,P033,6,1117.52,0.1,6034.61,3712.31
O03701,2025-04-04,C0640,P029,3,580.35,0.1,1566.95,-1074.43
O03702,2025-11-28,C0322,P052,3,1125.55,0.0,3376.65,1192.11
O03703,2025-02-22,C0050,P052,5,1125.55,0.05,5346.36,1705.46
O03704,2024-04-15,C0486,P024,3,665.45,0.05,1896.53,678.56
O03705,2025-12-25,C0612,P058,6,1114.65,0.0,6687.9,6552.48
O03706,2025-01-16,C0794,P050,1,301.39,0.05,286.32,166.02
O03707,2025-06-08,C0546,P051,1,174.29,0.0,174.29,-500.64
O03708,2024-05-23,C0455,P004,1,187.13,0.15,159.06,-286.39
O03709,2025-02-26,C0461,P008,2,635.81,0.1,1144.46,386.92
O03710,2024-02-25,C0093,P018,1,943.73,0.0,943.73,844.47
O03711,2025-04-02,C0006,P046,3,1026.09,0.1,2770.44,1775.76
O03712,2024-05-27,C0037,P005,1,831.29,0.0,831.29,685.4
O03713,2025-10-26,C0724,P005,6,831.29,0.15,4239.58,3364.24
O03714,2024-02-10,C0633,P002,2,787.94,0.05,1497.09,-219.21
O03715,2025-04-22,C0209,P012,7,312.99,0.0,2190.93,2035.11
O03716,2024-04-11,C0339,P056,6,649.23,0.1,3505.84,673.48
O03717,2025-05-17,C0387,P044,5,431.66,0.0,2158.3,527.6
O03718,2024-12-26,C0198,P044,6,431.66,0.15,2201.47,244.63
O03719,2025-12-08,C0339,P018,6,943.73,0.15,4813.02,4217.46
O03720,2025-04-21,C0279,P038,6,646.25,0.1,3489.75,1347.75
O03721,2024-09-28,C0556,P047,4,272.32,0.05,1034.82,-1041.34
O03722,2024-03-04,C0606,P032,5,127.03,0.05,603.39,-1689.71
O03723,2025-03-11,C0079,P052,4,1125.55,0.0,4502.2,1589.48
O03724,2024-11-18,C0373,P035,5,615.36,0.0,3076.8,1875.0
O03725,2024-02-08,C0793,P020,3,921.34,0.15,2349.42,713.76
O03726,2025-02-28,C0695,P039,1,240.05,0.0,240.05,-639.06
O03727,2024-06-02,C0636,P057,7,743.47,0.0,5204.29,4025.91
O03728,2024-06-20,C0588,P050,5,301.39,0.0,1506.95,905.45
O03729,2024-01-07,C0004,P030,5,81.03,0.2,324.12,-308.48
O03730,2024-09-28,C0780,P036,2,548.94,0.15,933.2,-616.76
O03731,2024-06-08,C0589,P059,6,66.68,0.0,400.08,-1072.74
O03732,2024-02-22,C0711,P045,4,570.48,0.0,2281.92,-309.72
O03733,2024-11-13,C0728,P031,1,333.66,0.1,300.29,-551.13
O03734,2024-06-09,C0204,P017,7,517.11,0.0,3619.77,1401.47
O03735,2024-04-08,C0012,P055,7,212.17,0.2,1188.15,-1009.64
O03736,2024-12-07,C0528,P059,7,66.68,0.15,396.75,-1321.54
O03737,2024-02-16,C0368,P005,4,831.29,0.1,2992.64,2409.08
O03738,2025-12-25,C0017,P002,2,787.94,0.0,1575.88,-140.42
O03739,2024-12-10,C0217,P007,1,540.47,0.1,486.42,352.01
O03740,2025-12-29,C0793,P024,6,665.45,0.2,3194.16,758.22
O03741,2025-10-06,C0291,P010,7,460.99,0.0,3226.93,-670.67
O03742,2025-12-17,C0209,P053,1,858.22,0.15,729.49,179.68
O03743,2025-01-31,C0524,P055,5,212.17,0.0,1060.85,-509.0
O03744,2024-11-05,C0532,P011,1,148.23,0.2,118.58,-471.11
O03745,2025-06-10,C0266,P050,6,301.39,0.1,1627.51,905.71
O03746,2024-02-28,C0680,P009,1,57.81,0.0,57.81,-201.07
O03747,2025-09-06,C0465,P048,7,424.33,0.05,2821.79,-2855.77
O03748,2024-08-24,C0129,P022,2,1116.41,0.0,2232.82,1087.22
O03749,2024-01-06,C0260,P003,3,1064.41,0.0,3193.23,2853.78
O03750,2024-06-22,C0679,P026,5,39.15,0.15,166.39,-4278.66
O03751,2024-06-26,C0072,P050,6,301.39,0.0,1808.34,1086.54
O03752,2024-01-11,C0010,P057,3,743.47,0.2,1784.33,1279.31
O03753,2025-05-03,C0526,P008,7,635.81,0.0,4450.67,1799.28
O03754,2024-03-10,C0354,P051,1,174.29,0.1,156.86,-518.07
O03755,2025-09-10,C0203,P018,4,943.73,0.2,3019.94,2622.9
O03756,2024-11-27,C0378,P028,7,586.16,0.1,3692.81,1604.92
O03757,2025-06-09,C0147,P007,2,540.47,0.15,918.8,649.98
O03758,2024-09-05,C0300,P059,4,66.68,0.2,213.38,-768.5
O03759,2024-04-06,C0188,P048,4,424.33,0.05,1612.45,-1631.87
O03760,2024-05-11,C0470,P039,3,240.05,0.1,648.14,-1989.19
O03761,2025-04-17,C0539,P044,6,431.66,0.0,2589.96,633.12
O03762,2025-06-07,C0732,P053,4,858.22,0.0,3432.88,1233.64
O03763,2024-07-14,C0055,P009,5,57.81,0.0,289.05,-1005.35
O03764,2024-09-18,C0262,P015,4,720.35,0.1,2593.26,664.9
O03765,2025-11-21,C0212,P003,7,1064.41,0.1,6705.78,5913.73
O03766,2025-09-14,C0464,P030,4,81.03,0.05,307.91,-198.17
O03767,2024-10-28,C0427,P030,6,81.03,0.15,413.25,-345.87
O03768,2024-06-25,C0702,P002,5,787.94,0.0,3939.7,-351.05
O03769,2024-08-08,C0736,P040,6,56.66,0.2,271.97,-1397.53
O03770,2025-01-28,C0619,P001,7,546.74,0.0,3827.18,-1493.03
O03771,2025-02-18,C0160,P048,2,424.33,0.0,848.66,-773.5
O03772,2024-05-14,C0033,P043,3,330.9,0.05,943.06,-888.68
O03773,2024-02-18,C0720,P049,3,603.63,0.0,1810.89,1676.82
O03774,2024-12-28,C0755,P008,4,635.81,0.1,2288.92,773.84
O03775,2025-08-05,C0201,P053,4,858.22,0.1,3089.59,890.35
O03776,2024-04-21,C0038,P033,1,1117.52,0.1,1005.77,618.72
O03777,2024-10-25,C0545,P052,7,1125.55,0.0,7878.85,2781.59
O03778,2024-04-28,C0472,P042,7,233.96,0.0,1637.72,-2668.89
O03779,2024-06-26,C0712,P040,5,56.66,0.0,283.3,-1107.95
O03780,2025-03-23,C0461,P002,3,787.94,0.05,2245.63,-328.82
O03781,2024-07-28,C0609,P042,6,233.96,0.0,1403.76,-2287.62
O03782,2024-07-11,C0630,P027,2,1014.33,0.0,2028.66,1203.2
O03783,2025-12-28,C0008,P051,3,174.29,0.1,470.58,-1554.21
O03784,2024-05-06,C0119,P042,7,233.96,0.15,1392.06,-2914.55
O03785,2024-05-18,C0625,P005,7,831.29,0.1,5237.13,4215.9
O03786,2025-11-10,C0144,P054,5,1191.51,0.0,5957.55,2732.1
O03787,2025-02-06,C0165,P004,2,187.13,0.05,355.55,-535.35
O03788,2024-02-01,C0602,P018,1,943.73,0.0,943.73,844.47
O03789,2024-11-06,C0164,P014,7,465.85,0.0,3260.95,-1857.24
O03790,2025-02-17,C0120,P059,2,66.68,0.0,133.36,-357.58
O03791,2024-07-04,C0011,P010,5,460.99,0.15,1959.21,-824.79
O03792,2025-02-04,C0376,P051,3,174.29,0.05,496.73,-1528.06
O03793,2025-04-19,C0510,P014,4,465.85,0.0,1863.4,-1061.28
O03794,2024-07-02,C0586,P040,7,56.66,0.05,376.79,-1570.96
O03795,2025-08-16,C0725,P006,5,358.18,0.2,1432.72,1171.92
O03796,2024-11-26,C0521,P024,4,665.45,0.0,2661.8,1037.84
O03797,2025-12-05,C0606,P038,3,646.25,0.1,1744.88,673.88
O03798,2024-03-05,C0169,P043,2,330.9,0.0,661.8,-559.36
O03799,2024-08-25,C0273,P053,4,858.22,0.0,3432.88,1233.64
O03800,2025-06-11,C0244,P049,4,603.63,0.15,2052.34,1873.58
O03801,2025-10-16,C0053,P032,1,127.03,0.0,127.03,-331.59
O03802,2024-06-11,C0776,P019,3,46.28,0.1,124.96,-2421.26
O03803,2025-12-17,C0194,P016,5,627.86,0.0,3139.3,2992.15
O03804,2024-05-21,C0359,P060,1,303.49,0.05,288.32,181.98
O03805,2024-10-31,C0286,P037,7,1029.46,0.05,6845.91,5034.73
O03806,2024-08-18,C0036,P055,7,212.17,0.15,1262.41,-935.38
O03807,2024-11-06,C0723,P027,5,1014.33,0.1,4564.49,2500.84
O03808,2025-10-21,C0176,P030,1,81.03,0.1,72.93,-53.59
O03809,2025-06-19,C0081,P050,4,301.39,0.0,1205.56,724.36
O03810,2025-08-05,C0274,P044,7,431.66,0.0,3021.62,738.64
O03811,2024-07-04,C0116,P013,1,485.0,0.05,460.75,44.42
O03812,2025-11-23,C0800,P032,6,127.03,0.05,724.07,-2027.65
O03813,2024-11-14,C0152,P013,6,485.0,0.0,2910.0,412.02
O03814,2025-04-21,C0243,P046,1,1026.09,0.2,820.87,489.31
O03815,2025-05-25,C0217,P002,2,787.94,0.0,1575.88,-140.42
O03816,2025-04-29,C0022,P050,6,301.39,0.0,1808.34,1086.54
O03817,2025-03-15,C0011,P056,7,649.23,0.15,3862.92,558.5
O03818,2024-12-16,C0411,P002,6,787.94,0.05,4491.26,-657.64
O03819,2025-04-18,C0187,P038,4,646.25,0.1,2326.5,898.5
O03820,2025-10-23,C0067,P005,5,831.29,0.0,4156.45,3427.0
O03821,2024-10-11,C0234,P022,4,1116.41,0.0,4465.64,2174.44
O03822,2025-01-08,C0220,P021,5,949.32,0.05,4509.27,3191.87
O03823,2024-05-11,C0340,P032,6,127.03,0.0,762.18,-1989.54
O03824,2024-09-16,C0794,P056,1,649.23,0.1,584.31,112.25
O03825,2025-07-18,C0246,P028,2,586.16,0.0,1172.32,575.78
O03826,2025-04-13,C0564,P024,1,665.45,0.0,665.45,259.46
O03827,2024-06-03,C0615,P006,6,358.18,0.0,2149.08,1836.12
O03828,2025-02-03,C0041,P054,6,1191.51,0.0,7149.06,3278.52
O03829,2025-08-16,C0402,P019,1,46.28,0.0,46.28,-802.46
O03830,2024-03-31,C0359,P028,1,586.16,0.1,527.54,229.27
O03831,2024-02-15,C0407,P006,2,358.18,0.05,680.54,576.22
O03832,2024-10-14,C0138,P018,2,943.73,0.0,1887.46,1688.94
O03833,2025-04-24,C0373,P034,4,1165.94,0.05,4430.57,2601.97
O03834,2024-08-17,C0099,P055,4,212.17,0.0,848.68,-407.2
O03835,2025-08-23,C0757,P020,3,921.34,0.0,2764.02,1128.36
O03836,2025-09-11,C0470,P034,2,1165.94,0.15,1982.1,1067.8
O03837,2025-01-24,C0028,P053,5,858.22,0.1,3861.99,1112.94
O03838,2024-10-03,C0405,P022,6,1116.41,0.1,6028.61,2591.81
O03839,2024-01-31,C0742,P018,5,943.73,0.0,4718.65,4222.35
O03840,2025-08-23,C0595,P003,6,1064.41,0.0,6386.46,5707.56
O03841,2025-10-16,C0219,P055,7,212.17,0.1,1336.67,-861.12
O03842,2024-11-19,C0714,P007,6,540.47,0.05,3080.68,2274.22
O03843,2025-01-12,C0149,P013,5,485.0,0.05,2303.75,222.1
O03844,2025-07-04,C0198,P009,1,57.81,0.2,46.25,-212.63
O03845,2025-05-23,C0124,P043,3,330.9,0.0,992.7,-839.04
O03846,2024-04-08,C0739,P022,3,1116.41,0.1,3014.31,1295.91
O03847,2025-05-06,C0574,P043,5,330.9,0.05,1571.78,-1481.12
O03848,2025-11-06,C0415,P037,6,1029.46,0.0,6176.76,4624.32
O03849,2025-07-02,C0535,P001,5,546.74,0.0,2733.7,-1066.45
O03850,2024-12-17,C0208,P019,3,46.28,0.05,131.9,-2414.32
O03851,2025-01-17,C0057,P001,6,546.74,0.0,3280.44,-1279.74
O03852,2024-07-08,C0677,P004,5,187.13,0.1,842.08,-1385.17
O03853,2025-04-28,C0772,P029,6,580.35,0.1,3133.89,-2148.87
O03854,2024-06-25,C0029,P016,5,627.86,0.05,2982.34,2835.19
O03855,2024-09-06,C0042,P006,5,358.18,0.05,1701.36,1440.56
O03856,2024-07-12,C0448,P025,3,416.82,0.05,1187.94,766.14
O03857,2024-09-02,C0035,P028,3,586.16,0.05,1670.56,775.75
O03858,2024-09-25,C0578,P060,2,303.49,0.15,515.93,303.25
O03859,2024-03-01,C0757,P040,2,56.66,0.0,113.32,-443.18
O03860,2025-06-08,C0224,P024,5,665.45,0.2,2661.8,631.85
O03861,2024-11-18,C0236,P029,3,580.35,0.0,1741.05,-900.33
O03862,2025-11-25,C0691,P006,1,358.18,0.0,358.18,306.02
O03863,2024-05-12,C0285,P024,1,665.45,0.1,598.91,192.92
O03864,2025-05-04,C0193,P035,7,615.36,0.0,4307.52,2625.0
O03865,2024-05-10,C0068,P002,4,787.94,0.0,3151.76,-280.84
O03866,2025-02-03,C0672,P056,5,649.23,0.0,3246.15,885.85
O03867,2024-12-24,C0741,P031,7,333.66,0.1,2102.06,-3857.88
O03868,2024-11-23,C0063,P048,1,424.33,0.05,403.11,-407.97
O03869,2025-04-23,C0643,P017,7,517.11,0.0,3619.77,1401.47
O03870,2025-08-28,C0128,P051,5,174.29,0.05,827.88,-2546.77
O03871,2024-08-19,C0112,P023,5,69.97,0.0,349.85,-4065.6
O03872,2025-09-13,C0305,P056,4,649.23,0.2,2077.54,189.3
O03873,2024-05-15,C0350,P032,5,127.03,0.0,635.15,-1657.95
O03874,2024-08-02,C0684,P039,2,240.05,0.05,456.1,-1302.12
O03875,2024-08-15,C0560,P013,3,485.0,0.05,1382.25,133.26
O03876,2025-11-27,C0116,P060,7,303.49,0.05,2018.21,1273.83
O03877,2024-03-27,C0468,P012,2,312.99,0.2,500.78,456.26
O03878,2024-10-15,C0701,P002,6,787.94,0.0,4727.64,-421.26
O03879,2024-11-06,C0530,P027,7,1014.33,0.1,6390.28,3501.17
O03880,2025-08-07,C0184,P051,5,174.29,0.0,871.45,-2503.2
O03881,2024-12-21,C0104,P056,3,649.23,0.1,1752.92,336.74
O03882,2025-12-07,C0363,P052,6,1125.55,0.0,6753.3,2384.22
O03883,2025-06-25,C0378,P034,6,1165.94,0.0,6995.64,4252.74
O03884,2025-05-29,C0283,P056,4,649.23,0.0,2596.92,708.68
O03885,2025-07-04,C0088,P030,1,81.03,0.0,81.03,-45.49
O03886,2024-04-28,C0095,P029,4,580.35,0.2,1857.12,-1664.72
O03887,2024-11-24,C0424,P011,4,148.23,0.1,533.63,-1825.13
O03888,2025-03-04,C0756,P048,2,424.33,0.0,848.66,-773.5
O03889,2024-06-01,C0479,P019,3,46.28,0.05,131.9,-2414.32
O03890,2024-03-27,C0351,P012,2,312.99,0.1,563.38,518.86
O03891,2024-04-09,C0746,P023,5,69.97,0.0,349.85,-4065.6
O03892,2025-07-30,C0553,P037,4,1029.46,0.0,4117.84,3082.88
O03893,2025-04-25,C0575,P017,6,517.11,0.1,2792.39,890.99
O03894,2024-07-24,C0461,P022,4,1116.41,0.0,4465.64,2174.44
O03895,2025-06-22,C0611,P020,5,921.34,0.05,4376.36,1650.26
O03896,2025-05-23,C0402,P036,6,548.94,0.0,3293.64,-1356.24
O03897,2025-08-19,C0498,P043,2,330.9,0.0,661.8,-559.36
O03898,2025-10-27,C0494,P041,4,256.22,0.1,922.39,-512.57
O03899,2025-10-06,C0603,P009,6,57.81,0.1,312.17,-1241.11
O03900,2024-05-12,C0719,P021,5,949.32,0.2,3797.28,2479.88
O03901,2025-07-16,C0236,P039,2,240.05,0.0,480.1,-1278.12
O03902,2024-10-14,C0560,P013,6,485.0,0.1,2619.0,121.02
O03903,2024-10-21,C0026,P005,2,831.29,0.15,1413.19,1121.41
O03904,2025-04-18,C0426,P020,7,921.34,0.05,6126.91,2310.37
O03905,2025-03-16,C0719,P041,5,256.22,0.2,1024.88,-768.82
O03906,2024-11-02,C0517,P040,3,56.66,0.2,135.98,-698.77
O03907,2025-12-31,C0215,P008,2,635.81,0.1,1144.46,386.92
O03908,2024-05-07,C0486,P041,7,256.22,0.2,1434.83,-1076.35
O03909,2024-03-11,C0287,P012,4,312.99,0.05,1189.36,1100.32
O03910,2024-01-22,C0347,P045,6,570.48,0.05,3251.74,-635.72
O03911,2025-08-18,C0183,P034,6,1165.94,0.15,5946.29,3203.39
O03912,2024-10-24,C0500,P008,1,635.81,0.1,572.23,193.46
O03913,2024-11-15,C0159,P022,5,1116.41,0.0,5582.05,2718.05
O03914,2025-04-19,C0355,P050,3,301.39,0.0,904.17,543.27
O03915,2024-11-14,C0752,P026,7,39.15,0.0,274.05,-5949.02
O03916,2025-02-23,C0607,P042,2,233.96,0.15,397.73,-832.73
O03917,2024-02-12,C0332,P045,1,570.48,0.0,570.48,-77.43
O03918,2024-04-24,C0776,P002,5,787.94,0.0,3939.7,-351.05
O03919,2025-11-12,C0012,P056,4,649.23,0.05,2467.07,578.83
O03920,2024-11-25,C0768,P021,4,949.32,0.0,3797.28,2743.36
O03921,2024-05-02,C0282,P048,2,424.33,0.2,678.93,-943.23
O03922,2024-09-27,C0657,P029,4,580.35,0.05,2205.33,-1316.51
O03923,2024-09-01,C0759,P035,7,615.36,0.0,4307.52,2625.0
O03924,2024-07-19,C0482,P022,6,1116.41,0.0,6698.46,3261.66
O03925,2024-08-02,C0489,P052,7,1125.55,0.1,7090.96,1993.7
O03926,2025-06-17,C0600,P008,3,635.81,0.05,1812.06,675.75
O03927,2024-03-19,C0192,P054,7,1191.51,0.05,7923.54,3407.91
O03928,2024-08-14,C0143,P013,3,485.0,0.0,1455.0,206.01
O03929,2024-12-08,C0275,P053,7,858.22,0.15,5106.41,1257.74
O03930,2025-01-29,C0384,P002,7,787.94,0.1,4964.02,-1043.03
O03931,2025-10-05,C0595,P001,2,546.74,0.1,984.13,-535.93
O03932,2025-11-05,C0206,P006,7,358.18,0.0,2507.26,2142.14
O03933,2024-08-05,C0452,P033,5,1117.52,0.2,4470.08,2534.83
O03934,2025-01-29,C0003,P016,6,627.86,0.1,3390.44,3213.86
O03935,2024-01-17,C0025,P036,5,548.94,0.0,2744.7,-1130.2
O03936,2025-03-27,C0774,P050,2,301.39,0.2,482.22,241.62
O03937,2024-04-21,C0681,P002,7,787.94,0.15,4688.24,-1318.81
O03938,2024-02-23,C0692,P032,1,127.03,0.1,114.33,-344.29
O03939,2025-05-06,C0263,P045,6,570.48,0.1,3080.59,-806.87
O03940,2024-05-10,C0411,P026,2,39.15,0.0,78.3,-1699.72
O03941,2024-12-14,C0540,P056,6,649.23,0.05,3700.61,868.25
O03942,2024-03-14,C0204,P040,3,56.66,0.0,169.98,-664.77
O03943,2025-06-29,C0596,P003,2,1064.41,0.05,2022.38,1796.08
O03944,2025-07-13,C0555,P033,2,1117.52,0.0,2235.04,1460.94
O03945,2025-02-24,C0326,P024,3,665.45,0.0,1996.35,778.38
O03946,2025-09-03,C0348,P008,7,635.81,0.15,3783.07,1131.68
O03947,2024-11-15,C0246,P058,6,1114.65,0.0,6687.9,6552.48
O03948,2024-05-16,C0643,P014,5,465.85,0.1,2096.33,-1559.52
O03949,2024-04-20,C0790,P006,5,358.18,0.0,1790.9,1530.1
O03950,2024-06-09,C0800,P014,3,465.85,0.0,1397.55,-795.96
O03951,2024-05-26,C0618,P050,7,301.39,0.0,2109.73,1267.63
O03952,2024-08-24,C0280,P036,2,548.94,0.0,1097.88,-452.08
O03953,2024-06-05,C0625,P050,7,301.39,0.05,2004.24,1162.14
O03954,2025-03-08,C0196,P028,3,586.16,0.0,1758.48,863.67
O03955,2024-04-18,C0718,P008,3,635.81,0.1,1716.69,580.38
O03956,2025-03-30,C0214,P024,4,665.45,0.05,2528.71,904.75
O03957,2024-09-01,C0323,P012,6,312.99,0.0,1877.94,1744.38
O03958,2025-05-17,C0075,P034,5,1165.94,0.0,5829.7,3543.95
O03959,2025-01-09,C0066,P017,6,517.11,0.0,3102.66,1201.26
O03960,2025-10-23,C0316,P059,1,66.68,0.0,66.68,-178.79
O03961,2024-11-17,C0441,P023,2,69.97,0.0,139.94,-1626.24
O03962,2024-08-03,C0014,P019,6,46.28,0.1,249.91,-4842.53
O03963,2025-03-06,C0677,P060,7,303.49,0.1,1911.99,1167.61
O03964,2025-04-26,C0092,P032,1,127.03,0.15,107.98,-350.64
O03965,2024-11-17,C0799,P011,7,148.23,0.1,933.85,-3193.98
O03966,2025-02-13,C0218,P029,2,580.35,0.05,1102.66,-658.26
O03967,2024-12-10,C0304,P016,7,627.86,0.0,4395.02,4189.01
O03968,2024-08-11,C0128,P043,7,330.9,0.0,2316.3,-1957.76
O03969,2024-08-17,C0660,P035,5,615.36,0.05,2922.96,1721.16
O03970,2025-10-25,C0586,P044,2,431.66,0.0,863.32,211.04
O03971,2025-05-08,C0063,P057,6,743.47,0.0,4460.82,3450.78
O03972,2024-03-10,C0085,P044,1,431.66,0.2,345.33,19.19
O03973,2025-12-04,C0488,P021,3,949.32,0.0,2847.96,2057.52
O03974,2025-06-04,C0693,P013,5,485.0,0.0,2425.0,343.35
O03975,2024-02-06,C0088,P032,1,127.03,0.15,107.98,-350.64
O03976,2025-06-16,C0177,P027,3,1014.33,0.0,3042.99,1804.8
O03977,2025-03-07,C0437,P019,6,46.28,0.0,277.68,-4814.76
O03978,2025-10-31,C0087,P049,1,603.63,0.0,603.63,558.94
O03979,2024-12-23,C0244,P055,3,212.17,0.0,636.51,-305.4
O03980,2025-01-14,C0009,P023,1,69.97,0.2,55.98,-827.11
O03981,2024-08-18,C0400,P041,5,256.22,0.1,1152.99,-640.71
O03982,2024-08-23,C0573,P060,1,303.49,0.05,288.32,181.98
O03983,2025-03-27,C0330,P001,2,546.74,0.0,1093.48,-426.58
O03984,2025-08-28,C0206,P022,4,1116.41,0.0,4465.64,2174.44
O03985,2025-10-13,C0340,P045,2,570.48,0.05,1083.91,-211.91
O03986,2025-07-17,C0408,P030,2,81.03,0.0,162.06,-90.98
O03987,2025-03-21,C0133,P048,6,424.33,0.0,2545.98,-2320.5
O03988,2024-12-31,C0090,P029,6,580.35,0.1,3133.89,-2148.87
O03989,2024-09-05,C0146,P004,1,187.13,0.15,159.06,-286.39
O03990,2025-07-15,C0789,P027,7,1014.33,0.15,6035.26,3146.15
O03991,2024-08-20,C0579,P025,4,416.82,0.1,1500.55,938.15
O03992,2024-07-14,C0101,P051,2,174.29,0.05,331.15,-1018.71
O03993,2025-09-26,C0242,P009,7,57.81,0.1,364.2,-1447.96
O03994,2025-03-06,C0330,P010,3,460.99,0.15,1175.52,-494.88
O03995,2024-09-15,C0145,P009,3,57.81,0.0,173.43,-603.21
O03996,2025-09-24,C0682,P035,2,615.36,0.0,1230.72,750.0
O03997,2025-12-04,C0753,P060,7,303.49,0.0,2124.43,1380.05
O03998,2024-08-20,C0196,P038,3,646.25,0.2,1551.0,480.0
O03999,2025-01-16,C0014,P049,5,603.63,0.15,2565.43,2341.98
O04000,2024-12-19,C0214,P052,2,1125.55,0.1,2025.99,569.63
O04001,2025-05-27,C0467,P037,7,1029.46,0.0,7206.22,5395.04
O04002,2025-11-26,C0647,P037,6,1029.46,0.2,4941.41,3388.97
O04003,2025-02-04,C0272,P015,4,720.35,0.0,2881.4,953.04
O04004,2025-08-06,C0219,P058,3,1114.65,0.0,3343.95,3276.24
O04005,2025-03-11,C0200,P048,5,424.33,0.05,2015.57,-2039.83
O04006,2025-10-10,C0003,P053,4,858.22,0.1,3089.59,890.35
O04007,2024-10-22,C0012,P060,7,303.49,0.15,1805.77,1061.39
O04008,2024-10-08,C0343,P021,5,949.32,0.0,4746.6,3429.2
O04009,2024-11-04,C0495,P009,1,57.81,0.0,57.81,-201.07
O04010,2025-12-29,C0011,P052,6,1125.55,0.05,6415.63,2046.55
O04011,2025-03-22,C0161,P029,2,580.35,0.0,1160.7,-600.22
O04012,2024-04-21,C0728,P058,3,1114.65,0.15,2842.36,2774.65
O04013,2024-01-30,C0793,P042,4,233.96,0.0,935.84,-1525.08
O04014,2025-01-14,C0514,P016,2,627.86,0.0,1255.72,1196.86
O04015,2025-08-11,C0418,P022,7,1116.41,0.0,7814.87,3805.27
O04016,2024-12-16,C0467,P037,7,1029.46,0.1,6485.6,4674.42
O04017,2025-02-13,C0297,P024,2,665.45,0.15,1131.27,319.29
O04018,2025-08-06,C0162,P017,3,517.11,0.0,1551.33,600.63
O04019,2025-01-12,C0301,P013,3,485.0,0.0,1455.0,206.01
O04020,2025-10-26,C0560,P039,5,240.05,0.15,1020.21,-3375.34
O04021,2025-04-11,C0531,P003,5,1064.41,0.05,5055.95,4490.2
O04022,2025-06-18,C0542,P006,5,358.18,0.0,1790.9,1530.1
O04023,2025-07-25,C0487,P003,1,1064.41,0.0,1064.41,951.26
O04024,2025-04-03,C0049,P045,4,570.48,0.2,1825.54,-766.1
O04025,2024-02-06,C0502,P002,2,787.94,0.1,1418.29,-298.01
O04026,2024-11-08,C0705,P026,2,39.15,0.0,78.3,-1699.72
O04027,2024-04-13,C0520,P008,6,635.81,0.0,3814.86,1542.24
O04028,2025-01-08,C0464,P036,1,548.94,0.0,548.94,-226.04
O04029,2024-04-14,C0180,P003,1,1064.41,0.0,1064.41,951.26
O04030,2025-01-07,C0634,P002,4,787.94,0.0,3151.76,-280.84
O04031,2024-09-08,C0362,P025,6,416.82,0.0,2500.92,1657.32
O04032,2024-01-15,C0211,P042,4,233.96,0.0,935.84,-1525.08
O04033,2024-04-01,C0392,P007,2,540.47,0.0,1080.94,812.12
O04034,2025-01-02,C0098,P030,6,81.03,0.05,461.87,-297.25
O04035,2024-02-27,C0742,P049,3,603.63,0.05,1720.35,1586.28
O04036,2025-09-17,C0562,P038,5,646.25,0.1,2908.12,1123.12
O04037,2025-07-08,C0262,P046,2,1026.09,0.0,2052.18,1389.06
O04038,2025-06-02,C0636,P019,7,46.28,0.15,275.37,-5665.81
O04039,2024-05-05,C0044,P057,2,743.47,0.15,1263.9,927.22
O04040,2025-08-04,C0309,P009,7,57.81,0.2,323.74,-1488.42
